soi_district_id,source_state_name,source_district_name,source_state_slug,source_district_slug,soi_state_name,soi_district_name,soi_state_slug,soi_district_slug,source_profile_path,district_profile_path,source_metadata_path,district_metadata_path,path_changed
216,Telangana,Jogulamba Gadwal,telangana,jogulamba_gadwal,TELANGANA,JOGULAMBA GADWAL,telangana,jogulamba_gadwal,data/ceew/district_data/telangana/jogulamba_gadwal/telangana_jogulamba_gadwal_profile.json,data/ceew/district_data/telangana/jogulamba_gadwal/telangana_jogulamba_gadwal_profile.json,data/ceew/district_data/telangana/jogulamba_gadwal/telangana_jogulamba_gadwal_metadata_config.json,data/ceew/district_data/telangana/jogulamba_gadwal/telangana_jogulamba_gadwal_metadata_config.json,False
217,Telangana,Medak,telangana,medak,TELANGANA,MEDAK,telangana,medak,data/ceew/district_data/telangana/medak/telangana_medak_profile.json,data/ceew/district_data/telangana/medak/telangana_medak_profile.json,data/ceew/district_data/telangana/medak/telangana_medak_metadata_config.json,data/ceew/district_data/telangana/medak/telangana_medak_metadata_config.json,False
218,Telangana,Sangareddy,telangana,sangareddy,TELANGANA,SANGAREDDY,telangana,sangareddy,data/ceew/district_data/telangana/sangareddy/telangana_sangareddy_profile.json,data/ceew/district_data/telangana/sangareddy/telangana_sangareddy_profile.json,data/ceew/district_data/telangana/sangareddy/telangana_sangareddy_metadata_config.json,data/ceew/district_data/telangana/sangareddy/telangana_sangareddy_metadata_config.json,False
219,TELANGANA,KUMURAM BHEEM,telangana,kumuram_bheem,TELANGANA,KUMURAM BHEEM,telangana,kumuram_bheem,data/ceew/district_data/telangana/kumuram_bheem/telangana_kumuram_bheem_profile.json,data/ceew/district_data/telangana/kumuram_bheem/telangana_kumuram_bheem_profile.json,data/ceew/district_data/telangana/kumuram_bheem/telangana_kumuram_bheem_metadata_config.json,data/ceew/district_data/telangana/kumuram_bheem/telangana_kumuram_bheem_metadata_config.json,False
220,Telangana,Warangal (Rural),telangana,warangal_rural,TELANGANA,WARANGAL (RURAL),telangana,warangal_rural,data/ceew/district_data/telangana/warangal_rural/telangana_warangal_rural_profile.json,data/ceew/district_data/telangana/warangal_rural/telangana_warangal_rural_profile.json,data/ceew/district_data/telangana/warangal_rural/telangana_warangal_rural_metadata_config.json,data/ceew/district_data/telangana/warangal_rural/telangana_warangal_rural_metadata_config.json,False
221,Telangana,Medchal-Malkajgiri,telangana,medchal_malkajgiri,TELANGANA,MEDCHAL-MALKAJGIRI,telangana,medchal_malkajgiri,data/ceew/district_data/telangana/medchal_malkajgiri/telangana_medchal_malkajgiri_profile.json,data/ceew/district_data/telangana/medchal_malkajgiri/telangana_medchal_malkajgiri_profile.json,data/ceew/district_data/telangana/medchal_malkajgiri/telangana_medchal_malkajgiri_metadata_config.json,data/ceew/district_data/telangana/medchal_malkajgiri/telangana_medchal_malkajgiri_metadata_config.json,False
222,Telangana,Jagtial,telangana,jagtial,TELANGANA,JAGTIAL,telangana,jagtial,data/ceew/district_data/telangana/jagtial/telangana_jagtial_profile.json,data/ceew/district_data/telangana/jagtial/telangana_jagtial_profile.json,data/ceew/district_data/telangana/jagtial/telangana_jagtial_metadata_config.json,data/ceew/district_data/telangana/jagtial/telangana_jagtial_metadata_config.json,False
223,Telangana,Karimnagar,telangana,karimnagar,TELANGANA,KARIMNAGAR,telangana,karimnagar,data/ceew/district_data/telangana/karimnagar/telangana_karimnagar_profile.json,data/ceew/district_data/telangana/karimnagar/telangana_karimnagar_profile.json,data/ceew/district_data/telangana/karimnagar/telangana_karimnagar_metadata_config.json,data/ceew/district_data/telangana/karimnagar/telangana_karimnagar_metadata_config.json,False
224,Telangana,Narayanpet,telangana,narayanpet,TELANGANA,NARAYANPET,telangana,narayanpet,data/ceew/district_data/telangana/narayanpet/telangana_narayanpet_profile.json,data/ceew/district_data/telangana/narayanpet/telangana_narayanpet_profile.json,data/ceew/district_data/telangana/narayanpet/telangana_narayanpet_metadata_config.json,data/ceew/district_data/telangana/narayanpet/telangana_narayanpet_metadata_config.json,False
225,Telangana,Hyderabad,telangana,hyderabad,TELANGANA,HYDERABAD,telangana,hyderabad,data/ceew/district_data/telangana/hyderabad/telangana_hyderabad_profile.json,data/ceew/district_data/telangana/hyderabad/telangana_hyderabad_profile.json,data/ceew/district_data/telangana/hyderabad/telangana_hyderabad_metadata_config.json,data/ceew/district_data/telangana/hyderabad/telangana_hyderabad_metadata_config.json,False
226,Uttar Pradesh,Bijnor,uttar_pradesh,bijnor,UTTAR PRADESH,BIJNOR,uttar_pradesh,bijnor,data/ceew/district_data/uttar_pradesh/bijnor/uttar_pradesh_bijnor_profile.json,data/ceew/district_data/uttar_pradesh/bijnor/uttar_pradesh_bijnor_profile.json,data/ceew/district_data/uttar_pradesh/bijnor/uttar_pradesh_bijnor_metadata_config.json,data/ceew/district_data/uttar_pradesh/bijnor/uttar_pradesh_bijnor_metadata_config.json,False
227,Uttar Pradesh,Agra,uttar_pradesh,agra,UTTAR PRADESH,AGRA,uttar_pradesh,agra,data/ceew/district_data/uttar_pradesh/agra/uttar_pradesh_agra_profile.json,data/ceew/district_data/uttar_pradesh/agra/uttar_pradesh_agra_profile.json,data/ceew/district_data/uttar_pradesh/agra/uttar_pradesh_agra_metadata_config.json,data/ceew/district_data/uttar_pradesh/agra/uttar_pradesh_agra_metadata_config.json,False
228,Uttar Pradesh,Ambedkarnagar,uttar_pradesh,ambedkarnagar,UTTAR PRADESH,AMBEDKARNAGAR,uttar_pradesh,ambedkarnagar,data/ceew/district_data/uttar_pradesh/ambedkarnagar/uttar_pradesh_ambedkarnagar_profile.json,data/ceew/district_data/uttar_pradesh/ambedkarnagar/uttar_pradesh_ambedkarnagar_profile.json,data/ceew/district_data/uttar_pradesh/ambedkarnagar/uttar_pradesh_ambedkarnagar_metadata_config.json,data/ceew/district_data/uttar_pradesh/ambedkarnagar/uttar_pradesh_ambedkarnagar_metadata_config.json,False
229,Uttar Pradesh,Kanpur Dehat,uttar_pradesh,kanpur_dehat,UTTAR PRADESH,KANPUR DEHAT,uttar_pradesh,kanpur_dehat,data/ceew/district_data/uttar_pradesh/kanpur_dehat/uttar_pradesh_kanpur_dehat_profile.json,data/ceew/district_data/uttar_pradesh/kanpur_dehat/uttar_pradesh_kanpur_dehat_profile.json,data/ceew/district_data/uttar_pradesh/kanpur_dehat/uttar_pradesh_kanpur_dehat_metadata_config.json,data/ceew/district_data/uttar_pradesh/kanpur_dehat/uttar_pradesh_kanpur_dehat_metadata_config.json,False
230,Uttar Pradesh,Etah,uttar_pradesh,etah,UTTAR PRADESH,ETAH,uttar_pradesh,etah,data/ceew/district_data/uttar_pradesh/etah/uttar_pradesh_etah_profile.json,data/ceew/district_data/uttar_pradesh/etah/uttar_pradesh_etah_profile.json,data/ceew/district_data/uttar_pradesh/etah/uttar_pradesh_etah_metadata_config.json,data/ceew/district_data/uttar_pradesh/etah/uttar_pradesh_etah_metadata_config.json,False
231,Uttar Pradesh,Prayagraj,uttar_pradesh,prayagraj,UTTAR PRADESH,PRAYAGRAJ,uttar_pradesh,prayagraj,data/ceew/district_data/uttar_pradesh/prayagraj/uttar_pradesh_prayagraj_profile.json,data/ceew/district_data/uttar_pradesh/prayagraj/uttar_pradesh_prayagraj_profile.json,data/ceew/district_data/uttar_pradesh/prayagraj/uttar_pradesh_prayagraj_metadata_config.json,data/ceew/district_data/uttar_pradesh/prayagraj/uttar_pradesh_prayagraj_metadata_config.json,False
232,Uttar Pradesh,Amethi,uttar_pradesh,amethi,UTTAR PRADESH,AMETHI,uttar_pradesh,amethi,data/ceew/district_data/uttar_pradesh/amethi/uttar_pradesh_amethi_profile.json,data/ceew/district_data/uttar_pradesh/amethi/uttar_pradesh_amethi_profile.json,data/ceew/district_data/uttar_pradesh/amethi/uttar_pradesh_amethi_metadata_config.json,data/ceew/district_data/uttar_pradesh/amethi/uttar_pradesh_amethi_metadata_config.json,False
233,Uttar Pradesh,Farrukhabad,uttar_pradesh,farrukhabad,UTTAR PRADESH,FARRUKHABAD,uttar_pradesh,farrukhabad,data/ceew/district_data/uttar_pradesh/farrukhabad/uttar_pradesh_farrukhabad_profile.json,data/ceew/district_data/uttar_pradesh/farrukhabad/uttar_pradesh_farrukhabad_profile.json,data/ceew/district_data/uttar_pradesh/farrukhabad/uttar_pradesh_farrukhabad_metadata_config.json,data/ceew/district_data/uttar_pradesh/farrukhabad/uttar_pradesh_farrukhabad_metadata_config.json,False
234,Uttar Pradesh,Amroha,uttar_pradesh,amroha,UTTAR PRADESH,AMROHA,uttar_pradesh,amroha,data/ceew/district_data/uttar_pradesh/amroha/uttar_pradesh_amroha_profile.json,data/ceew/district_data/uttar_pradesh/amroha/uttar_pradesh_amroha_profile.json,data/ceew/district_data/uttar_pradesh/amroha/uttar_pradesh_amroha_metadata_config.json,data/ceew/district_data/uttar_pradesh/amroha/uttar_pradesh_amroha_metadata_config.json,False
235,Uttar Pradesh,Bulandshahr,uttar_pradesh,bulandshahr,UTTAR PRADESH,BULANDSHAHR,uttar_pradesh,bulandshahr,data/ceew/district_data/uttar_pradesh/bulandshahr/uttar_pradesh_bulandshahr_profile.json,data/ceew/district_data/uttar_pradesh/bulandshahr/uttar_pradesh_bulandshahr_profile.json,data/ceew/district_data/uttar_pradesh/bulandshahr/uttar_pradesh_bulandshahr_metadata_config.json,data/ceew/district_data/uttar_pradesh/bulandshahr/uttar_pradesh_bulandshahr_metadata_config.json,False
236,Uttar Pradesh,Sambhal,uttar_pradesh,sambhal,UTTAR PRADESH,SAMBHAL,uttar_pradesh,sambhal,data/ceew/district_data/uttar_pradesh/sambhal/uttar_pradesh_sambhal_profile.json,data/ceew/district_data/uttar_pradesh/sambhal/uttar_pradesh_sambhal_profile.json,data/ceew/district_data/uttar_pradesh/sambhal/uttar_pradesh_sambhal_metadata_config.json,data/ceew/district_data/uttar_pradesh/sambhal/uttar_pradesh_sambhal_metadata_config.json,False
237,Uttar Pradesh,Bareilly,uttar_pradesh,bareilly,UTTAR PRADESH,BAREILLY,uttar_pradesh,bareilly,data/ceew/district_data/uttar_pradesh/bareilly/uttar_pradesh_bareilly_profile.json,data/ceew/district_data/uttar_pradesh/bareilly/uttar_pradesh_bareilly_profile.json,data/ceew/district_data/uttar_pradesh/bareilly/uttar_pradesh_bareilly_metadata_config.json,data/ceew/district_data/uttar_pradesh/bareilly/uttar_pradesh_bareilly_metadata_config.json,False
238,Uttar Pradesh,Banda,uttar_pradesh,banda,UTTAR PRADESH,BANDA,uttar_pradesh,banda,data/ceew/district_data/uttar_pradesh/banda/uttar_pradesh_banda_profile.json,data/ceew/district_data/uttar_pradesh/banda/uttar_pradesh_banda_profile.json,data/ceew/district_data/uttar_pradesh/banda/uttar_pradesh_banda_metadata_config.json,data/ceew/district_data/uttar_pradesh/banda/uttar_pradesh_banda_metadata_config.json,False
239,Uttar Pradesh,Aligarh,uttar_pradesh,aligarh,UTTAR PRADESH,ALIGARH,uttar_pradesh,aligarh,data/ceew/district_data/uttar_pradesh/aligarh/uttar_pradesh_aligarh_profile.json,data/ceew/district_data/uttar_pradesh/aligarh/uttar_pradesh_aligarh_profile.json,data/ceew/district_data/uttar_pradesh/aligarh/uttar_pradesh_aligarh_metadata_config.json,data/ceew/district_data/uttar_pradesh/aligarh/uttar_pradesh_aligarh_metadata_config.json,False
240,Uttar Pradesh,Bhadohi,uttar_pradesh,bhadohi,UTTAR PRADESH,BHADOHI,uttar_pradesh,bhadohi,data/ceew/district_data/uttar_pradesh/bhadohi/uttar_pradesh_bhadohi_profile.json,data/ceew/district_data/uttar_pradesh/bhadohi/uttar_pradesh_bhadohi_profile.json,data/ceew/district_data/uttar_pradesh/bhadohi/uttar_pradesh_bhadohi_metadata_config.json,data/ceew/district_data/uttar_pradesh/bhadohi/uttar_pradesh_bhadohi_metadata_config.json,False
241,Uttar Pradesh,Auraiya,uttar_pradesh,auraiya,UTTAR PRADESH,AURAIYA,uttar_pradesh,auraiya,data/ceew/district_data/uttar_pradesh/auraiya/uttar_pradesh_auraiya_profile.json,data/ceew/district_data/uttar_pradesh/auraiya/uttar_pradesh_auraiya_profile.json,data/ceew/district_data/uttar_pradesh/auraiya/uttar_pradesh_auraiya_metadata_config.json,data/ceew/district_data/uttar_pradesh/auraiya/uttar_pradesh_auraiya_metadata_config.json,False
242,Uttar Pradesh,Azamgarh,uttar_pradesh,azamgarh,UTTAR PRADESH,AZAMGARH,uttar_pradesh,azamgarh,data/ceew/district_data/uttar_pradesh/azamgarh/uttar_pradesh_azamgarh_profile.json,data/ceew/district_data/uttar_pradesh/azamgarh/uttar_pradesh_azamgarh_profile.json,data/ceew/district_data/uttar_pradesh/azamgarh/uttar_pradesh_azamgarh_metadata_config.json,data/ceew/district_data/uttar_pradesh/azamgarh/uttar_pradesh_azamgarh_metadata_config.json,False
243,Uttar Pradesh,Budaun,uttar_pradesh,budaun,UTTAR PRADESH,BUDAUN,uttar_pradesh,budaun,data/ceew/district_data/uttar_pradesh/budaun/uttar_pradesh_budaun_profile.json,data/ceew/district_data/uttar_pradesh/budaun/uttar_pradesh_budaun_profile.json,data/ceew/district_data/uttar_pradesh/budaun/uttar_pradesh_budaun_metadata_config.json,data/ceew/district_data/uttar_pradesh/budaun/uttar_pradesh_budaun_metadata_config.json,False
244,Uttar Pradesh,Jaunpur,uttar_pradesh,jaunpur,UTTAR PRADESH,JAUNPUR,uttar_pradesh,jaunpur,data/ceew/district_data/uttar_pradesh/jaunpur/uttar_pradesh_jaunpur_profile.json,data/ceew/district_data/uttar_pradesh/jaunpur/uttar_pradesh_jaunpur_profile.json,data/ceew/district_data/uttar_pradesh/jaunpur/uttar_pradesh_jaunpur_metadata_config.json,data/ceew/district_data/uttar_pradesh/jaunpur/uttar_pradesh_jaunpur_metadata_config.json,False
245,Uttar Pradesh,Baghpat,uttar_pradesh,baghpat,UTTAR PRADESH,BAGHPAT,uttar_pradesh,baghpat,data/ceew/district_data/uttar_pradesh/baghpat/uttar_pradesh_baghpat_profile.json,data/ceew/district_data/uttar_pradesh/baghpat/uttar_pradesh_baghpat_profile.json,data/ceew/district_data/uttar_pradesh/baghpat/uttar_pradesh_baghpat_metadata_config.json,data/ceew/district_data/uttar_pradesh/baghpat/uttar_pradesh_baghpat_metadata_config.json,False
246,Uttar Pradesh,Bahraich,uttar_pradesh,bahraich,UTTAR PRADESH,BAHRAICH,uttar_pradesh,bahraich,data/ceew/district_data/uttar_pradesh/bahraich/uttar_pradesh_bahraich_profile.json,data/ceew/district_data/uttar_pradesh/bahraich/uttar_pradesh_bahraich_profile.json,data/ceew/district_data/uttar_pradesh/bahraich/uttar_pradesh_bahraich_metadata_config.json,data/ceew/district_data/uttar_pradesh/bahraich/uttar_pradesh_bahraich_metadata_config.json,False
247,Uttar Pradesh,Ballia,uttar_pradesh,ballia,UTTAR PRADESH,BALLIA,uttar_pradesh,ballia,data/ceew/district_data/uttar_pradesh/ballia/uttar_pradesh_ballia_profile.json,data/ceew/district_data/uttar_pradesh/ballia/uttar_pradesh_ballia_profile.json,data/ceew/district_data/uttar_pradesh/ballia/uttar_pradesh_ballia_metadata_config.json,data/ceew/district_data/uttar_pradesh/ballia/uttar_pradesh_ballia_metadata_config.json,False
248,Uttar Pradesh,Lucknow,uttar_pradesh,lucknow,UTTAR PRADESH,LUCKNOW,uttar_pradesh,lucknow,data/ceew/district_data/uttar_pradesh/lucknow/uttar_pradesh_lucknow_profile.json,data/ceew/district_data/uttar_pradesh/lucknow/uttar_pradesh_lucknow_profile.json,data/ceew/district_data/uttar_pradesh/lucknow/uttar_pradesh_lucknow_metadata_config.json,data/ceew/district_data/uttar_pradesh/lucknow/uttar_pradesh_lucknow_metadata_config.json,False
249,Uttar Pradesh,Balrampur,uttar_pradesh,balrampur,UTTAR PRADESH,BALRAMPUR,uttar_pradesh,balrampur,data/ceew/district_data/uttar_pradesh/balrampur/uttar_pradesh_balrampur_profile.json,data/ceew/district_data/uttar_pradesh/balrampur/uttar_pradesh_balrampur_profile.json,data/ceew/district_data/uttar_pradesh/balrampur/uttar_pradesh_balrampur_metadata_config.json,data/ceew/district_data/uttar_pradesh/balrampur/uttar_pradesh_balrampur_metadata_config.json,False
250,Uttar Pradesh,Gorakhpur,uttar_pradesh,gorakhpur,UTTAR PRADESH,GORAKHPUR,uttar_pradesh,gorakhpur,data/ceew/district_data/uttar_pradesh/gorakhpur/uttar_pradesh_gorakhpur_profile.json,data/ceew/district_data/uttar_pradesh/gorakhpur/uttar_pradesh_gorakhpur_profile.json,data/ceew/district_data/uttar_pradesh/gorakhpur/uttar_pradesh_gorakhpur_metadata_config.json,data/ceew/district_data/uttar_pradesh/gorakhpur/uttar_pradesh_gorakhpur_metadata_config.json,False
251,Uttar Pradesh,Siddharthnagar,uttar_pradesh,siddharthnagar,UTTAR PRADESH,SIDDHARTHNAGAR,uttar_pradesh,siddharthnagar,data/ceew/district_data/uttar_pradesh/siddharthnagar/uttar_pradesh_siddharthnagar_profile.json,data/ceew/district_data/uttar_pradesh/siddharthnagar/uttar_pradesh_siddharthnagar_profile.json,data/ceew/district_data/uttar_pradesh/siddharthnagar/uttar_pradesh_siddharthnagar_metadata_config.json,data/ceew/district_data/uttar_pradesh/siddharthnagar/uttar_pradesh_siddharthnagar_metadata_config.json,False
252,Uttar Pradesh,Pilibhit,uttar_pradesh,pilibhit,UTTAR PRADESH,PILIBHIT,uttar_pradesh,pilibhit,data/ceew/district_data/uttar_pradesh/pilibhit/uttar_pradesh_pilibhit_profile.json,data/ceew/district_data/uttar_pradesh/pilibhit/uttar_pradesh_pilibhit_profile.json,data/ceew/district_data/uttar_pradesh/pilibhit/uttar_pradesh_pilibhit_metadata_config.json,data/ceew/district_data/uttar_pradesh/pilibhit/uttar_pradesh_pilibhit_metadata_config.json,False
253,Uttar Pradesh,Deoria,uttar_pradesh,deoria,UTTAR PRADESH,DEORIA,uttar_pradesh,deoria,data/ceew/district_data/uttar_pradesh/deoria/uttar_pradesh_deoria_profile.json,data/ceew/district_data/uttar_pradesh/deoria/uttar_pradesh_deoria_profile.json,data/ceew/district_data/uttar_pradesh/deoria/uttar_pradesh_deoria_metadata_config.json,data/ceew/district_data/uttar_pradesh/deoria/uttar_pradesh_deoria_metadata_config.json,False
254,Uttar Pradesh,Basti,uttar_pradesh,basti,UTTAR PRADESH,BASTI,uttar_pradesh,basti,data/ceew/district_data/uttar_pradesh/basti/uttar_pradesh_basti_profile.json,data/ceew/district_data/uttar_pradesh/basti/uttar_pradesh_basti_profile.json,data/ceew/district_data/uttar_pradesh/basti/uttar_pradesh_basti_metadata_config.json,data/ceew/district_data/uttar_pradesh/basti/uttar_pradesh_basti_metadata_config.json,False
255,Uttar Pradesh,Saharanpur,uttar_pradesh,saharanpur,UTTAR PRADESH,SAHARANPUR,uttar_pradesh,saharanpur,data/ceew/district_data/uttar_pradesh/saharanpur/uttar_pradesh_saharanpur_profile.json,data/ceew/district_data/uttar_pradesh/saharanpur/uttar_pradesh_saharanpur_profile.json,data/ceew/district_data/uttar_pradesh/saharanpur/uttar_pradesh_saharanpur_metadata_config.json,data/ceew/district_data/uttar_pradesh/saharanpur/uttar_pradesh_saharanpur_metadata_config.json,False
256,Uttar Pradesh,Etawah,uttar_pradesh,etawah,UTTAR PRADESH,ETAWAH,uttar_pradesh,etawah,data/ceew/district_data/uttar_pradesh/etawah/uttar_pradesh_etawah_profile.json,data/ceew/district_data/uttar_pradesh/etawah/uttar_pradesh_etawah_profile.json,data/ceew/district_data/uttar_pradesh/etawah/uttar_pradesh_etawah_metadata_config.json,data/ceew/district_data/uttar_pradesh/etawah/uttar_pradesh_etawah_metadata_config.json,False
257,Uttar Pradesh,Shrawasti,uttar_pradesh,shrawasti,UTTAR PRADESH,SHRAWASTI,uttar_pradesh,shrawasti,data/ceew/district_data/uttar_pradesh/shrawasti/uttar_pradesh_shrawasti_profile.json,data/ceew/district_data/uttar_pradesh/shrawasti/uttar_pradesh_shrawasti_profile.json,data/ceew/district_data/uttar_pradesh/shrawasti/uttar_pradesh_shrawasti_metadata_config.json,data/ceew/district_data/uttar_pradesh/shrawasti/uttar_pradesh_shrawasti_metadata_config.json,False
258,Uttar Pradesh,Mainpuri,uttar_pradesh,mainpuri,UTTAR PRADESH,MAINPURI,uttar_pradesh,mainpuri,data/ceew/district_data/uttar_pradesh/mainpuri/uttar_pradesh_mainpuri_profile.json,data/ceew/district_data/uttar_pradesh/mainpuri/uttar_pradesh_mainpuri_profile.json,data/ceew/district_data/uttar_pradesh/mainpuri/uttar_pradesh_mainpuri_metadata_config.json,data/ceew/district_data/uttar_pradesh/mainpuri/uttar_pradesh_mainpuri_metadata_config.json,False
259,Uttar Pradesh,Unnao,uttar_pradesh,unnao,UTTAR PRADESH,UNNAO,uttar_pradesh,unnao,data/ceew/district_data/uttar_pradesh/unnao/uttar_pradesh_unnao_profile.json,data/ceew/district_data/uttar_pradesh/unnao/uttar_pradesh_unnao_profile.json,data/ceew/district_data/uttar_pradesh/unnao/uttar_pradesh_unnao_metadata_config.json,data/ceew/district_data/uttar_pradesh/unnao/uttar_pradesh_unnao_metadata_config.json,False
260,Uttar Pradesh,Ayodhya,uttar_pradesh,ayodhya,UTTAR PRADESH,AYODHYA,uttar_pradesh,ayodhya,data/ceew/district_data/uttar_pradesh/ayodhya/uttar_pradesh_ayodhya_profile.json,data/ceew/district_data/uttar_pradesh/ayodhya/uttar_pradesh_ayodhya_profile.json,data/ceew/district_data/uttar_pradesh/ayodhya/uttar_pradesh_ayodhya_metadata_config.json,data/ceew/district_data/uttar_pradesh/ayodhya/uttar_pradesh_ayodhya_metadata_config.json,False
261,Uttar Pradesh,Moradabad,uttar_pradesh,moradabad,UTTAR PRADESH,MORADABAD,uttar_pradesh,moradabad,data/ceew/district_data/uttar_pradesh/moradabad/uttar_pradesh_moradabad_profile.json,data/ceew/district_data/uttar_pradesh/moradabad/uttar_pradesh_moradabad_profile.json,data/ceew/district_data/uttar_pradesh/moradabad/uttar_pradesh_moradabad_metadata_config.json,data/ceew/district_data/uttar_pradesh/moradabad/uttar_pradesh_moradabad_metadata_config.json,False
262,Uttar Pradesh,Rampur,uttar_pradesh,rampur,UTTAR PRADESH,RAMPUR,uttar_pradesh,rampur,data/ceew/district_data/uttar_pradesh/rampur/uttar_pradesh_rampur_profile.json,data/ceew/district_data/uttar_pradesh/rampur/uttar_pradesh_rampur_profile.json,data/ceew/district_data/uttar_pradesh/rampur/uttar_pradesh_rampur_metadata_config.json,data/ceew/district_data/uttar_pradesh/rampur/uttar_pradesh_rampur_metadata_config.json,False
263,Uttar Pradesh,Hardoi,uttar_pradesh,hardoi,UTTAR PRADESH,HARDOI,uttar_pradesh,hardoi,data/ceew/district_data/uttar_pradesh/hardoi/uttar_pradesh_hardoi_profile.json,data/ceew/district_data/uttar_pradesh/hardoi/uttar_pradesh_hardoi_profile.json,data/ceew/district_data/uttar_pradesh/hardoi/uttar_pradesh_hardoi_metadata_config.json,data/ceew/district_data/uttar_pradesh/hardoi/uttar_pradesh_hardoi_metadata_config.json,False
264,UTTAR PRADESH,KANPUR,uttar_pradesh,kanpur,UTTAR PRADESH,KANPUR,uttar_pradesh,kanpur,data/ceew/district_data/uttar_pradesh/kanpur/uttar_pradesh_kanpur_profile.json,data/ceew/district_data/uttar_pradesh/kanpur/uttar_pradesh_kanpur_profile.json,data/ceew/district_data/uttar_pradesh/kanpur/uttar_pradesh_kanpur_metadata_config.json,data/ceew/district_data/uttar_pradesh/kanpur/uttar_pradesh_kanpur_metadata_config.json,False
265,Uttar Pradesh,Fatehpur,uttar_pradesh,fatehpur,UTTAR PRADESH,FATEHPUR,uttar_pradesh,fatehpur,data/ceew/district_data/uttar_pradesh/fatehpur/uttar_pradesh_fatehpur_profile.json,data/ceew/district_data/uttar_pradesh/fatehpur/uttar_pradesh_fatehpur_profile.json,data/ceew/district_data/uttar_pradesh/fatehpur/uttar_pradesh_fatehpur_metadata_config.json,data/ceew/district_data/uttar_pradesh/fatehpur/uttar_pradesh_fatehpur_metadata_config.json,False
266,Uttar Pradesh,Sitapur,uttar_pradesh,sitapur,UTTAR PRADESH,SITAPUR,uttar_pradesh,sitapur,data/ceew/district_data/uttar_pradesh/sitapur/uttar_pradesh_sitapur_profile.json,data/ceew/district_data/uttar_pradesh/sitapur/uttar_pradesh_sitapur_profile.json,data/ceew/district_data/uttar_pradesh/sitapur/uttar_pradesh_sitapur_metadata_config.json,data/ceew/district_data/uttar_pradesh/sitapur/uttar_pradesh_sitapur_metadata_config.json,False
267,Uttar Pradesh,Muzaffarnagar,uttar_pradesh,muzaffarnagar,UTTAR PRADESH,MUZAFFARNAGAR,uttar_pradesh,muzaffarnagar,data/ceew/district_data/uttar_pradesh/muzaffarnagar/uttar_pradesh_muzaffarnagar_profile.json,data/ceew/district_data/uttar_pradesh/muzaffarnagar/uttar_pradesh_muzaffarnagar_profile.json,data/ceew/district_data/uttar_pradesh/muzaffarnagar/uttar_pradesh_muzaffarnagar_metadata_config.json,data/ceew/district_data/uttar_pradesh/muzaffarnagar/uttar_pradesh_muzaffarnagar_metadata_config.json,False
268,Uttar Pradesh,Kaushambi,uttar_pradesh,kaushambi,UTTAR PRADESH,KAUSHAMBI,uttar_pradesh,kaushambi,data/ceew/district_data/uttar_pradesh/kaushambi/uttar_pradesh_kaushambi_profile.json,data/ceew/district_data/uttar_pradesh/kaushambi/uttar_pradesh_kaushambi_profile.json,data/ceew/district_data/uttar_pradesh/kaushambi/uttar_pradesh_kaushambi_metadata_config.json,data/ceew/district_data/uttar_pradesh/kaushambi/uttar_pradesh_kaushambi_metadata_config.json,False
269,Uttar Pradesh,Chandauli,uttar_pradesh,chandauli,UTTAR PRADESH,CHANDAULI,uttar_pradesh,chandauli,data/ceew/district_data/uttar_pradesh/chandauli/uttar_pradesh_chandauli_profile.json,data/ceew/district_data/uttar_pradesh/chandauli/uttar_pradesh_chandauli_profile.json,data/ceew/district_data/uttar_pradesh/chandauli/uttar_pradesh_chandauli_metadata_config.json,data/ceew/district_data/uttar_pradesh/chandauli/uttar_pradesh_chandauli_metadata_config.json,False
270,Uttar Pradesh,Mahoba,uttar_pradesh,mahoba,UTTAR PRADESH,MAHOBA,uttar_pradesh,mahoba,data/ceew/district_data/uttar_pradesh/mahoba/uttar_pradesh_mahoba_profile.json,data/ceew/district_data/uttar_pradesh/mahoba/uttar_pradesh_mahoba_profile.json,data/ceew/district_data/uttar_pradesh/mahoba/uttar_pradesh_mahoba_metadata_config.json,data/ceew/district_data/uttar_pradesh/mahoba/uttar_pradesh_mahoba_metadata_config.json,False
271,Uttar Pradesh,Mathura,uttar_pradesh,mathura,UTTAR PRADESH,MATHURA,uttar_pradesh,mathura,data/ceew/district_data/uttar_pradesh/mathura/uttar_pradesh_mathura_profile.json,data/ceew/district_data/uttar_pradesh/mathura/uttar_pradesh_mathura_profile.json,data/ceew/district_data/uttar_pradesh/mathura/uttar_pradesh_mathura_metadata_config.json,data/ceew/district_data/uttar_pradesh/mathura/uttar_pradesh_mathura_metadata_config.json,False
272,Uttar Pradesh,Kannauj,uttar_pradesh,kannauj,UTTAR PRADESH,KANNAUJ,uttar_pradesh,kannauj,data/ceew/district_data/uttar_pradesh/kannauj/uttar_pradesh_kannauj_profile.json,data/ceew/district_data/uttar_pradesh/kannauj/uttar_pradesh_kannauj_profile.json,data/ceew/district_data/uttar_pradesh/kannauj/uttar_pradesh_kannauj_metadata_config.json,data/ceew/district_data/uttar_pradesh/kannauj/uttar_pradesh_kannauj_metadata_config.json,False
